time,ECG,HR
22,1.94,396.0
22,1.97,406.0
22,2.03,416.0
22,2.1,429.0
22,2.14,437.0
22,2.09,430.0
22,2.05,419.0
23,2.05,417.0
23,2.02,414.0
23,1.98,405.0
23,1.97,401.0
23,1.98,404.0
23,1.96,401.0
23,1.92,394.0
23,1.93,392.0
23,1.94,397.0
23,1.92,393.0
23,1.9,388.0
23,1.91,390.0
23,1.91,392.0
23,1.88,385.0
23,1.87,381.0
23,1.89,386.0
23,1.88,385.0
23,1.84,377.0
23,1.86,379.0
23,1.88,384.0
23,1.85,380.0
23,1.83,376.0
23,1.86,380.0
23,1.87,383.0
23,1.85,378.0
23,1.84,376.0
23,1.87,382.0
23,1.87,383.0
23,1.83,374.0
23,1.8,366.0
23,1.85,378.0
23,1.85,380.0
23,1.86,381.0
23,1.9,387.0
23,1.9,390.0
23,1.87,384.0
23,1.87,382.0
23,2.0,410.0
23,1.64,325.0
23,0.61,113.0
23,1.01,224.0
23,2.02,423.0
23,2.24,459.0
23,2.18,446.0
23,2.14,435.0
23,2.07,423.0
23,1.98,406.0
23,1.96,399.0
23,1.96,398.0
23,1.92,393.0
23,1.87,383.0
23,1.87,381.0
23,1.85,378.0
23,1.79,367.0
23,1.73,352.0
23,1.7,346.0
23,1.68,343.0
23,1.66,340.0
23,1.71,349.0
23,1.82,373.0
23,1.9,390.0
23,1.93,395.0
23,1.95,397.0
23,1.95,399.0
23,1.92,393.0
23,1.89,387.0
23,1.91,388.0
23,1.88,384.0
23,1.81,370.0
24,1.75,356.0
24,1.75,357.0
24,1.73,355.0
24,1.72,351.0
24,1.75,357.0
24,1.79,366.0
24,1.78,367.0
24,1.79,366.0
24,1.82,372.0
24,1.83,375.0
24,1.79,367.0
24,1.77,362.0
24,1.78,364.0
24,1.77,363.0
24,1.74,356.0
24,1.75,357.0
24,1.77,362.0
24,1.76,362.0
24,1.76,361.0
24,1.8,367.0
24,1.8,368.0
24,1.78,365.0
24,1.74,353.0
24,1.77,363.0
24,1.8,371.0
24,1.81,371.0
24,1.84,376.0
24,1.87,381.0
24,1.85,379.0
24,1.84,376.0
24,1.9,389.0
24,1.92,388.0
24,1.12,214.0
24,0.56,124.0
24,1.59,340.0
24,2.17,447.0
24,2.17,444.0
24,2.12,430.0
24,2.05,419.0
24,1.97,404.0
24,1.9,390.0
24,1.88,384.0
24,1.86,380.0
24,1.8,370.0
24,1.77,360.0
24,1.74,354.0
24,1.67,342.0
24,1.57,321.0
24,1.54,314.0
24,1.57,322.0
24,1.6,330.0
24,1.67,344.0
24,1.82,373.0
24,1.95,400.0
24,2.0,412.0
24,2.04,418.0
24,2.05,420.0
24,2.03,417.0
24,1.99,407.0
24,1.97,402.0
24,1.95,398.0
24,1.89,388.0
24,1.86,380.0
24,1.88,384.0
24,1.9,389.0
24,1.88,385.0
24,1.88,384.0
24,1.9,389.0
24,1.89,387.0
25,1.87,382.0
25,1.88,384.0
25,1.9,387.0
25,1.87,385.0
25,1.86,379.0
25,1.87,383.0
25,1.87,383.0
25,1.84,377.0
25,1.84,377.0
25,1.87,381.0
25,1.85,379.0
25,1.83,374.0
25,1.84,376.0
25,1.87,381.0
25,1.85,380.0
25,1.84,375.0
25,1.85,378.0
25,1.84,377.0
25,1.76,362.0
25,1.79,367.0
25,1.85,378.0
25,1.87,384.0
25,1.85,379.0
25,1.87,380.0
25,1.87,382.0
25,1.84,379.0
25,1.94,398.0
25,1.63,319.0
25,0.61,114.0
25,1.01,224.0
25,1.99,414.0
25,2.24,458.0
25,2.19,449.0
25,2.1,429.0
25,2.05,418.0
25,2.02,413.0
25,1.97,403.0
25,1.92,392.0
25,1.91,389.0
25,1.89,386.0
25,1.84,377.0
25,1.81,370.0
25,1.8,367.0
25,1.75,358.0
25,1.69,345.0
25,1.68,342.0
25,1.7,348.0
25,1.74,358.0
25,1.82,374.0
25,1.93,394.0
25,1.97,405.0
25,1.96,401.0
25,1.94,396.0
25,1.94,395.0
25,1.92,392.0
25,1.88,384.0
25,1.87,381.0
25,1.87,382.0
25,1.85,380.0
25,1.83,374.0
25,1.85,378.0
25,1.85,379.0
25,1.83,375.0
25,1.84,375.0
25,1.86,380.0
25,1.85,384.0
25,1.83,374.0
25,1.84,374.0
26,1.85,379.0
26,1.83,375.0
26,1.81,371.0
26,1.83,374.0
26,1.84,377.0
26,1.81,372.0
26,1.81,370.0
26,1.83,373.0
26,1.82,373.0
26,1.77,362.0
26,1.75,357.0
26,1.81,370.0
26,1.83,376.0
26,1.84,377.0
26,1.87,380.0
26,1.86,381.0
26,1.83,376.0
26,1.83,374.0
26,1.96,402.0
26,1.64,324.0
26,0.65,121.0
26,0.99,217.0
26,1.96,409.0
26,2.19,451.0
26,2.15,439.0
26,2.11,429.0
26,2.06,421.0
26,1.98,405.0
26,1.94,394.0
26,1.93,393.0
26,1.89,387.0
26,1.85,378.0
26,1.83,373.0
26,1.82,373.0
26,1.76,362.0
26,1.71,348.0
26,1.68,343.0
26,1.67,341.0
26,1.65,339.0
26,1.71,350.0
26,1.83,376.0
26,1.91,393.0
26,1.94,397.0
26,1.96,398.0
26,1.96,400.0
26,1.91,392.0
26,1.88,384.0
26,1.89,386.0
26,1.89,386.0
26,1.85,379.0
26,1.84,375.0
26,1.85,378.0
26,1.85,379.0
26,1.83,374.0
26,1.83,374.0
26,1.86,380.0
26,1.84,377.0
26,1.82,373.0
26,1.85,377.0
26,1.85,380.0
26,1.82,374.0
26,1.82,372.0
26,1.85,378.0
26,1.84,377.0
26,1.81,371.0
26,1.82,371.0
26,1.84,376.0
26,1.83,375.0
26,1.82,372.0
27,1.84,375.0
27,1.85,380.0
27,1.83,375.0
27,1.83,374.0
27,1.85,378.0
27,1.83,376.0
27,1.81,371.0
27,1.77,362.0
27,1.8,369.0
27,1.82,374.0
27,1.83,375.0
27,1.88,382.0
27,1.88,384.0
27,1.84,379.0
27,1.84,376.0
27,1.92,395.0
27,1.81,361.0
27,0.86,159.0
27,0.67,152.0
27,1.77,377.0
27,2.2,453.0
27,2.19,448.0
27,2.15,437.0
27,2.09,426.0
27,2.0,410.0
27,1.96,400.0
27,1.95,398.0
27,1.92,392.0
27,1.86,381.0
27,1.85,377.0
27,1.85,377.0
27,1.79,367.0
27,1.73,353.0
27,1.7,346.0
27,1.67,341.0
27,1.64,337.0
27,1.68,344.0
27,1.79,367.0
27,1.88,387.0
27,1.93,395.0
27,1.96,398.0
27,1.95,399.0
27,1.91,392.0
27,1.89,385.0
27,1.89,386.0
27,1.89,386.0
27,1.84,377.0
27,1.83,374.0
27,1.85,378.0
27,1.84,378.0
27,1.82,374.0
27,1.84,375.0
27,1.85,379.0
27,1.84,377.0
27,1.82,372.0
27,1.83,374.0
27,1.84,377.0
27,1.81,372.0
27,1.81,370.0
27,1.83,374.0
27,1.82,373.0
27,1.8,369.0
27,1.81,368.0
27,1.83,375.0
27,1.82,373.0
27,1.8,368.0
27,1.83,373.0
27,1.83,376.0
27,1.81,371.0
28,1.82,371.0
28,1.84,377.0
28,1.84,377.0
28,1.81,372.0
28,1.83,373.0
28,1.84,377.0
28,1.82,373.0
28,1.8,369.0
28,1.83,373.0
28,1.81,370.0
28,1.75,360.0
28,1.79,366.0
28,1.84,376.0
28,1.86,381.0
28,1.84,380.0
28,1.84,376.0
28,1.86,381.0
28,1.86,382.0
28,1.93,392.0
28,1.34,257.0
28,0.49,104.0
28,1.34,293.0
28,2.11,435.0
28,2.22,452.0
28,2.16,441.0
28,2.07,423.0
28,2.03,413.0
28,2.0,408.0
28,1.94,397.0
28,1.9,388.0
28,1.89,384.0
28,1.87,384.0
28,1.83,374.0
28,1.79,365.0
28,1.77,361.0
28,1.72,352.0
28,1.66,340.0
28,1.66,338.0
28,1.69,346.0
28,1.74,358.0
28,1.82,374.0
28,1.92,393.0
28,1.97,404.0
28,1.95,400.0
28,1.93,394.0
28,1.94,395.0
28,1.92,392.0
28,1.87,382.0
28,1.86,380.0
28,1.87,382.0
28,1.85,381.0
28,1.84,376.0
28,1.86,380.0
28,1.86,382.0
28,1.83,376.0
28,1.83,374.0
28,1.85,377.0
28,1.85,378.0
28,1.82,373.0
28,1.83,373.0
28,1.85,377.0
28,1.82,376.0
28,1.81,370.0
28,1.83,373.0
28,1.84,376.0
28,1.81,371.0
28,1.81,370.0
28,1.83,375.0
28,1.84,376.0
29,1.81,372.0
29,1.82,372.0
29,1.84,376.0
29,1.82,374.0
29,1.76,359.0
29,1.78,365.0
29,1.83,375.0
29,1.83,377.0
29,1.86,379.0
29,1.88,384.0
29,1.87,384.0
29,1.85,378.0
29,1.88,385.0
29,1.97,398.0
29,1.27,245.0
29,0.5,107.0
29,1.44,311.0
29,2.16,445.0
29,2.21,452.0
29,2.15,438.0
29,2.11,429.0
29,2.04,417.0
29,1.96,401.0
29,1.93,393.0
29,1.91,390.0
29,1.87,383.0
29,1.84,375.0
29,1.83,372.0
29,1.8,368.0
29,1.74,356.0
29,1.69,344.0
29,1.68,343.0
29,1.66,340.0
29,1.66,341.0
29,1.75,359.0
29,1.88,384.0
29,1.93,397.0
29,1.95,398.0
29,1.96,400.0
29,1.96,400.0
29,1.91,391.0
29,1.89,385.0
29,1.89,386.0
29,1.87,383.0
29,1.84,377.0
29,1.84,375.0
29,1.85,378.0
29,1.84,378.0
29,1.83,375.0
29,1.85,378.0
29,1.86,381.0
29,1.84,377.0
29,1.83,375.0
29,1.86,379.0
29,1.85,379.0
29,1.81,371.0
29,1.81,369.0
29,1.82,372.0
29,1.78,365.0
29,1.75,358.0
29,1.75,357.0
29,1.75,359.0
29,1.73,353.0
29,1.7,346.0
29,1.65,335.0
29,1.57,321.0
29,1.51,310.0
29,1.53,313.0
30,1.61,330.0
30,1.67,343.0
30,1.72,353.0
30,1.8,368.0
30,1.84,376.0
30,1.81,371.0
30,1.87,383.0
30,1.98,407.0
30,2.06,423.0
30,2.07,425.0
30,2.09,428.0
30,2.11,431.0
30,2.08,427.0
30,2.15,441.0
30,1.82,358.0
30,0.79,150.0
30,1.16,255.0
30,2.15,447.0
30,2.38,486.0
30,2.33,476.0
30,2.23,456.0
30,2.17,441.0
30,2.13,434.0
30,2.05,421.0
30,1.99,406.0
30,1.97,403.0
30,1.96,400.0
30,1.9,388.0
30,1.86,379.0
30,1.84,375.0
30,1.78,365.0
30,1.71,350.0
30,1.7,347.0
30,1.72,352.0
30,1.75,362.0
30,1.84,377.0
30,1.95,398.0
30,2.0,411.0
30,1.99,408.0
30,1.96,400.0
30,1.96,401.0
30,1.95,398.0
30,1.89,386.0
30,1.88,384.0
30,1.89,387.0
30,1.87,383.0
30,1.84,377.0
30,1.87,381.0
30,1.88,385.0
30,1.86,381.0
30,1.86,379.0
30,1.88,383.0
30,1.87,384.0
30,1.84,377.0
30,1.85,377.0
30,1.87,382.0
30,1.85,380.0
30,1.83,375.0
30,1.86,380.0
30,1.87,383.0
30,1.84,377.0
30,1.83,374.0
30,1.84,374.0
30,1.8,370.0
30,1.82,373.0
30,1.86,381.0
30,1.92,391.0
30,1.9,390.0
30,1.87,382.0
31,1.88,384.0
31,1.89,385.0
31,1.95,402.0
31,1.69,333.0
31,0.77,143.0
31,0.96,212.0
31,1.89,397.0
31,2.18,445.0
31,2.17,443.0
31,2.09,428.0
31,2.02,413.0
31,1.99,406.0
31,1.96,401.0
31,1.9,389.0
31,1.86,380.0
31,1.85,378.0
31,1.82,373.0
31,1.76,362.0
31,1.75,358.0
31,1.72,351.0
31,1.66,340.0
31,1.62,331.0
31,1.64,335.0
31,1.72,353.0
31,1.8,371.0
31,1.9,390.0
31,1.97,403.0
31,1.97,404.0
31,1.92,393.0
31,1.92,391.0
31,1.92,391.0
31,1.89,387.0
31,1.85,379.0
31,1.86,379.0
31,1.86,381.0
31,1.83,375.0
31,1.82,373.0
31,1.85,378.0
31,1.85,379.0
31,1.82,374.0
31,1.83,374.0
31,1.86,379.0
31,1.84,377.0
31,1.82,372.0
31,1.84,375.0
31,1.85,379.0
31,1.83,375.0
31,1.82,373.0
31,1.85,377.0
31,1.85,379.0
31,1.83,374.0
31,1.8,366.0
31,1.79,367.0
31,1.82,373.0
31,1.82,372.0
31,1.87,381.0
31,1.89,389.0
31,1.87,384.0
31,1.86,380.0
31,1.89,385.0
31,1.98,407.0
31,1.56,307.0
31,0.56,105.0
31,1.07,236.0
31,2.02,422.0
31,2.21,452.0
31,2.18,446.0
31,2.13,435.0
31,2.04,417.0
32,1.97,403.0
32,1.96,398.0
32,1.91,391.0
32,1.85,379.0
32,1.84,375.0
32,1.84,376.0
32,1.8,369.0
32,1.76,358.0
32,1.71,348.0
32,1.68,343.0
32,1.63,335.0
32,1.64,336.0
32,1.74,356.0
32,1.84,378.0
32,1.9,390.0
32,1.95,398.0
32,1.97,402.0
32,1.94,398.0
32,1.9,387.0
32,1.89,385.0
32,1.89,387.0
32,1.86,382.0
32,1.84,375.0
32,1.86,379.0
32,1.85,379.0
32,1.82,372.0
32,1.83,373.0
32,1.86,379.0
32,1.84,378.0
32,1.82,374.0
32,1.84,376.0
32,1.85,380.0
32,1.83,376.0
32,1.83,374.0
32,1.86,379.0
32,1.85,380.0
32,1.83,374.0
32,1.84,375.0
32,1.86,379.0
32,1.84,377.0
32,1.81,371.0
32,1.83,372.0
32,1.84,376.0
32,1.77,362.0
32,1.77,363.0
32,1.83,374.0
32,1.86,382.0
32,1.86,382.0
32,1.86,380.0
32,1.89,385.0
32,1.86,381.0
32,1.84,378.0
32,1.96,396.0
32,1.35,261.0
32,0.45,96.0
32,1.24,271.0
32,2.11,435.0
32,2.22,454.0
32,2.15,438.0
32,2.09,426.0
32,2.05,418.0
32,1.98,405.0
32,1.93,395.0
32,1.92,390.0
32,1.9,388.0
32,1.85,379.0
32,1.83,374.0
32,1.83,373.0
32,1.78,365.0
33,1.71,349.0
33,1.68,342.0
33,1.67,341.0
33,1.66,342.0
33,1.73,356.0
33,1.86,380.0
33,1.94,397.0
33,1.95,401.0
33,1.96,399.0
33,1.96,400.0
33,1.93,395.0
33,1.89,387.0
33,1.9,386.0
33,1.9,389.0
33,1.87,383.0
33,1.85,379.0
33,1.87,380.0
33,1.87,383.0
33,1.84,378.0
33,1.85,376.0
33,1.87,381.0
33,1.86,381.0
33,1.83,380.0
33,1.86,378.0
33,1.88,385.0
33,1.86,381.0
33,1.84,376.0
33,1.86,378.0
33,1.87,383.0
33,1.83,376.0
33,1.83,374.0
33,1.86,379.0
33,1.85,378.0
33,1.82,373.0
33,1.79,365.0
33,1.82,373.0
33,1.83,376.0
33,1.84,376.0
33,1.88,384.0
33,1.89,387.0
33,1.86,380.0
33,1.86,379.0
33,1.92,394.0
33,1.93,389.0
33,1.14,217.0
33,0.61,134.0
33,1.6,343.0
33,2.15,444.0
33,2.17,444.0
33,2.14,435.0
33,2.08,424.0
33,2.0,409.0
33,1.95,397.0
33,1.95,397.0
33,1.9,389.0
33,1.85,378.0
33,1.84,375.0
33,1.83,375.0
33,1.78,365.0
33,1.72,351.0
33,1.7,345.0
33,1.67,341.0
33,1.63,335.0
33,1.67,342.0
33,1.79,367.0
33,1.89,388.0
33,1.93,397.0
33,1.97,402.0
33,1.97,404.0
34,1.93,397.0
34,1.9,389.0
34,1.91,389.0
34,1.9,389.0
34,1.86,381.0
34,1.85,377.0
34,1.86,380.0
34,1.85,380.0
34,1.82,374.0
34,1.84,376.0
34,1.86,381.0
34,1.85,379.0
34,1.82,373.0
34,1.85,376.0
34,1.85,379.0
34,1.82,374.0
34,1.82,372.0
34,1.85,377.0
34,1.84,377.0
34,1.81,371.0
34,1.82,372.0
34,1.84,377.0
34,1.83,375.0
34,1.82,372.0
34,1.84,374.0
34,1.84,376.0
34,1.8,370.0
34,1.81,370.0
34,1.8,366.0
34,1.79,368.0
34,1.8,369.0
34,1.84,375.0
34,1.88,385.0
34,1.88,383.0
34,1.85,379.0
34,1.87,381.0
34,1.87,384.0
34,1.94,395.0
34,1.38,265.0
34,0.44,89.0
34,1.15,256.0
34,2.06,428.0
34,2.23,455.0
34,2.19,449.0
34,2.11,431.0
34,2.02,413.0
34,2.0,408.0
34,1.96,401.0
34,1.9,389.0
34,1.89,383.0
34,1.88,384.0
34,1.85,379.0
34,1.8,368.0
34,1.79,364.0
34,1.75,358.0
34,1.69,346.0
34,1.66,339.0
34,1.69,346.0
34,1.76,363.0
34,1.83,377.0
34,1.93,395.0
34,1.99,406.0
34,1.97,406.0
34,1.93,394.0
34,1.92,392.0
34,1.92,392.0
34,1.88,385.0
34,1.85,378.0
35,1.87,380.0
35,1.86,381.0
35,1.83,377.0
35,1.84,376.0
35,1.87,383.0
35,1.86,382.0
35,1.84,376.0
35,1.86,379.0
35,1.87,382.0
35,1.85,379.0
35,1.84,376.0
35,1.86,380.0
35,1.86,380.0
35,1.8,369.0
35,1.76,358.0
35,1.74,353.0
35,1.67,342.0
35,1.6,327.0
35,1.57,319.0
35,1.52,312.0
35,1.53,316.0
35,1.62,332.0
35,1.76,362.0
35,1.86,381.0
35,1.88,385.0
35,1.9,388.0
35,1.93,393.0
35,1.96,406.0
35,1.81,361.0
35,0.94,176.0
35,0.83,184.0
35,1.83,389.0
35,2.23,456.0
35,2.25,458.0
35,2.18,446.0
35,2.09,426.0
35,2.02,411.0
35,1.97,402.0
35,1.91,391.0
35,1.85,377.0
35,1.84,374.0
35,1.85,378.0
35,1.82,372.0
35,1.78,365.0
35,1.77,360.0
35,1.71,350.0
35,1.63,334.0
35,1.65,336.0
35,1.74,356.0
35,1.82,375.0
35,1.89,388.0
35,1.96,400.0
35,1.97,403.0
35,1.93,395.0
35,1.89,386.0
35,1.89,385.0
35,1.88,386.0
35,1.85,380.0
35,1.86,378.0
35,1.87,383.0
35,1.87,383.0
35,1.85,379.0
35,1.88,383.0
35,1.9,389.0
35,1.88,386.0
35,1.87,383.0
35,1.91,388.0
35,1.91,390.0
35,1.87,382.0
36,1.85,378.0
36,1.87,381.0
36,1.84,378.0
36,1.8,369.0
36,1.81,369.0
36,1.83,374.0
36,1.81,371.0
36,1.81,369.0
36,1.83,373.0
36,1.84,376.0
36,1.82,374.0
36,1.84,376.0
36,1.87,382.0
36,1.85,377.0
36,1.78,364.0
36,1.83,374.0
36,1.88,384.0
36,1.88,387.0
36,1.88,384.0
36,1.9,386.0
36,1.89,387.0
36,1.85,379.0
36,1.94,398.0
36,1.7,335.0
36,0.65,120.0
36,0.83,187.0
36,1.92,403.0
36,2.23,457.0
36,2.16,441.0
36,2.06,420.0
36,2.01,409.0
36,1.95,399.0
36,1.89,385.0
36,1.86,379.0
36,1.86,381.0
36,1.84,379.0
36,1.82,373.0
36,1.83,373.0
36,1.82,372.0
36,1.76,362.0
36,1.71,348.0
36,1.7,346.0
36,1.71,351.0
36,1.74,357.0
36,1.84,377.0
36,1.95,398.0
36,1.98,407.0
36,1.96,402.0
36,1.97,402.0
36,1.96,401.0
36,1.92,393.0
36,1.9,388.0
36,1.92,390.0
36,1.91,390.0
36,1.88,385.0
36,1.87,383.0
36,1.9,387.0
36,1.87,384.0
36,1.85,380.0
36,1.87,381.0
36,1.88,384.0
36,1.85,379.0
36,1.84,375.0
36,1.86,380.0
36,1.86,381.0
36,1.83,375.0
36,1.84,375.0
36,1.86,379.0
36,1.85,379.0
37,1.83,374.0
37,1.85,377.0
37,1.86,380.0
37,1.84,377.0
37,1.83,374.0
37,1.86,379.0
37,1.86,381.0
37,1.83,375.0
37,1.83,373.0
37,1.8,368.0
37,1.81,372.0
37,1.81,372.0
37,1.87,381.0
37,1.89,387.0
37,1.87,382.0
37,1.86,381.0
37,1.88,384.0
37,1.96,403.0
37,1.78,356.0
37,0.87,162.0
37,0.79,176.0
37,1.81,383.0
37,2.18,448.0
37,2.19,445.0
37,2.15,437.0
37,2.06,421.0
37,1.99,406.0
37,1.97,401.0
37,1.94,396.0
37,1.87,382.0
37,1.82,370.0
37,1.76,358.0
37,1.69,346.0
37,1.62,332.0
37,1.66,339.0
37,1.67,340.0
37,1.58,322.0
37,1.57,322.0
37,1.7,349.0
37,1.85,380.0
37,1.93,397.0
37,1.99,406.0
37,2.01,411.0
37,1.98,407.0
37,1.94,397.0
37,1.94,394.0
37,1.94,397.0
37,1.91,391.0
37,1.88,383.0
37,1.89,386.0
37,1.89,387.0
37,1.87,383.0
37,1.88,383.0
37,1.9,392.0
37,1.89,388.0
37,1.87,382.0
37,1.88,382.0
37,1.89,386.0
37,1.86,381.0
37,1.84,376.0
37,1.86,379.0
37,1.86,382.0
37,1.83,376.0
37,1.83,373.0
37,1.84,376.0
37,1.82,374.0
37,1.79,368.0
37,1.82,372.0
38,1.86,380.0
38,1.84,378.0
38,1.83,375.0
38,1.86,379.0
38,1.87,384.0
38,1.82,373.0
38,1.79,366.0
38,1.85,378.0
38,1.86,381.0
38,1.86,380.0
38,1.88,383.0
38,1.89,386.0
38,1.88,381.0
38,1.84,377.0
38,1.97,404.0
38,1.57,309.0
38,0.5,93.0
38,0.93,208.0
38,2.0,418.0
38,2.24,459.0
38,2.18,446.0
38,2.13,434.0
38,2.07,423.0
38,1.99,408.0
38,1.95,396.0
38,1.93,393.0
38,1.9,388.0
38,1.85,378.0
38,1.84,375.0
38,1.84,375.0
38,1.78,366.0
38,1.72,350.0
38,1.69,343.0
38,1.67,341.0
38,1.64,337.0
38,1.7,348.0
38,1.82,374.0
38,1.91,392.0
38,1.94,398.0
38,1.96,399.0
38,1.96,401.0
38,1.93,395.0
38,1.89,386.0
38,1.9,387.0
38,1.9,389.0
38,1.87,382.0
38,1.86,379.0
38,1.87,382.0
38,1.86,384.0
38,1.84,376.0
38,1.85,377.0
38,1.87,383.0
38,1.85,380.0
38,1.84,377.0
38,1.87,382.0
38,1.89,390.0
38,1.88,385.0
38,1.88,384.0
38,1.91,390.0
38,1.9,389.0
38,1.86,380.0
38,1.86,380.0
38,1.87,380.0
38,1.8,368.0
38,1.74,356.0
38,1.76,358.0
38,1.74,357.0
38,1.71,351.0
38,1.7,348.0
39,1.78,364.0
39,1.8,369.0
39,1.79,368.0
39,1.78,362.0
39,1.77,363.0
39,1.77,365.0
39,1.71,348.0
39,1.66,338.0
39,1.65,337.0
39,1.62,333.0
39,1.61,328.0
39,1.66,341.0
39,1.8,368.0
39,1.28,247.0
39,0.37,73.0
39,1.04,230.0
39,1.92,401.0
39,2.1,430.0
39,2.09,426.0
39,2.04,417.0
39,1.97,404.0
39,1.95,397.0
39,1.95,398.0
39,1.91,392.0
39,1.86,381.0
39,1.86,378.0
39,1.84,377.0
39,1.78,365.0
39,1.74,354.0
39,1.72,349.0
39,1.69,346.0
39,1.68,345.0
39,1.73,353.0
39,1.83,376.0
39,1.93,398.0
39,1.99,408.0
39,2.03,415.0
39,2.04,418.0
39,2.0,410.0
39,1.98,404.0
39,1.99,406.0
39,1.97,404.0
39,1.93,395.0
39,1.92,391.0
39,1.93,395.0
39,1.91,391.0
39,1.88,386.0
39,1.91,389.0
39,1.93,394.0
39,1.91,392.0
39,1.9,389.0
39,1.93,394.0
39,1.93,395.0
39,1.9,389.0
39,1.9,386.0
39,1.91,390.0
39,1.9,388.0
39,1.87,382.0
39,1.87,382.0
39,1.88,385.0
39,1.85,381.0
39,1.86,376.0
39,1.86,379.0
39,1.85,379.0
39,1.83,375.0
39,1.83,374.0
39,1.87,381.0
39,1.85,378.0
39,1.82,371.0
40,1.83,372.0
40,1.78,364.0
40,1.77,365.0
40,1.8,368.0
40,1.85,380.0
40,1.86,382.0
40,1.84,377.0
40,1.83,374.0
40,1.85,377.0
40,1.92,395.0
40,1.73,344.0
40,0.77,139.0
40,0.71,162.0
40,1.8,382.0
40,2.19,450.0
40,2.21,450.0
40,2.15,439.0
40,2.05,420.0
40,2.0,407.0
40,1.97,403.0
40,1.93,396.0
40,1.88,384.0
40,1.88,380.0
40,1.87,381.0
40,1.81,373.0
40,1.77,361.0
40,1.75,356.0
40,1.71,350.0
40,1.66,338.0
40,1.65,338.0
40,1.72,353.0
40,1.79,369.0
40,1.86,382.0
40,1.94,396.0
40,1.98,405.0
40,1.95,400.0
40,1.93,393.0
40,1.93,392.0
40,1.91,391.0
40,1.87,384.0
40,1.87,381.0
40,1.89,385.0
40,1.87,383.0
40,1.85,379.0
40,1.87,382.0
40,1.88,385.0
40,1.88,381.0
40,1.84,376.0
40,1.87,381.0
40,1.87,382.0
40,1.84,378.0
40,1.84,375.0
40,1.86,381.0
40,1.85,379.0
40,1.83,374.0
40,1.85,377.0
40,1.86,380.0
40,1.83,376.0
40,1.83,374.0
40,1.86,380.0
40,1.87,383.0
40,1.83,376.0
40,1.84,376.0
40,1.87,381.0
40,1.85,379.0
40,1.82,372.0
40,1.83,372.0
40,1.79,367.0
40,1.8,370.0
41,1.82,372.0
41,1.87,382.0
41,1.86,380.0
41,1.77,362.0
41,1.74,357.0
41,1.79,367.0
41,1.93,397.0
41,1.6,316.0
41,0.65,121.0
41,1.02,226.0
41,1.98,414.0
41,2.22,454.0
41,2.21,451.0
41,2.16,440.0
41,2.06,421.0
41,2.02,411.0
41,1.99,408.0
41,1.93,395.0
41,1.83,374.0
41,1.76,359.0
41,1.75,358.0
41,1.71,350.0
41,1.69,345.0
41,1.7,345.0
41,1.67,342.0
41,1.63,334.0
41,1.64,334.0
41,1.72,352.0
41,1.8,371.0
41,1.88,386.0
41,1.96,401.0
41,2.0,408.0
41,1.96,403.0
41,1.94,396.0
41,1.94,396.0
41,1.93,394.0
41,1.88,385.0
41,1.88,383.0
41,1.89,386.0
41,1.87,384.0
41,1.85,379.0
41,1.87,381.0
41,1.89,386.0
41,1.87,383.0
41,1.84,377.0
41,1.87,381.0
41,1.87,383.0
41,1.84,377.0
41,1.83,374.0
41,1.86,380.0
41,1.85,379.0
41,1.82,374.0
41,1.84,374.0
41,1.85,378.0
41,1.82,374.0
41,1.81,370.0
41,1.84,375.0
41,1.84,378.0
41,1.81,371.0
41,1.82,371.0
41,1.85,378.0
41,1.84,378.0
41,1.83,374.0
41,1.84,376.0
41,1.86,381.0
41,1.81,368.0
41,1.77,362.0
41,1.83,374.0
42,1.86,381.0
42,1.85,380.0
42,1.86,381.0
42,1.89,385.0
42,1.86,381.0
42,1.85,381.0
42,1.92,385.0
42,1.18,223.0
42,0.44,100.0
42,1.46,315.0
42,2.17,447.0
42,2.23,458.0
42,2.15,439.0
42,2.08,423.0
42,2.04,416.0
42,1.97,404.0
42,1.92,392.0
42,1.9,387.0
42,1.89,386.0
42,1.84,378.0
42,1.81,369.0
42,1.8,367.0
42,1.76,361.0
42,1.69,345.0
42,1.65,335.0
42,1.66,338.0
42,1.67,343.0
42,1.72,353.0
42,1.84,377.0
42,1.94,397.0
42,1.96,402.0
42,1.94,396.0
42,1.96,399.0
42,1.94,397.0
42,1.89,387.0
42,1.88,384.0
42,1.9,388.0
42,1.87,385.0
42,1.84,376.0
42,1.86,378.0
42,1.87,382.0
42,1.85,379.0
42,1.83,375.0
42,1.86,379.0
42,1.86,382.0
42,1.84,377.0
42,1.83,374.0
42,1.86,380.0
42,1.84,379.0
42,1.82,373.0
42,1.84,375.0
42,1.86,380.0
42,1.83,375.0
42,1.81,371.0
42,1.84,375.0
42,1.83,377.0
42,1.81,372.0
42,1.82,372.0
42,1.85,379.0
42,1.84,378.0
42,1.82,373.0
42,1.84,375.0
42,1.86,381.0
42,1.79,366.0
42,1.79,366.0
42,1.85,377.0
42,1.88,385.0
42,1.87,383.0
42,1.88,383.0
43,1.9,388.0
43,1.87,383.0
43,1.91,393.0
43,1.84,367.0
43,0.97,182.0
43,0.69,157.0
43,1.72,366.0
43,2.2,450.0
43,2.2,451.0
43,2.12,434.0
43,2.06,420.0
43,2.04,415.0
43,1.97,404.0
43,1.92,393.0
43,1.91,389.0
43,1.89,387.0
43,1.84,378.0
